,YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER,PLANE_TYPE,MANUFACTURER-MODEL
14639,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1746,N342NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,5/30/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14640,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1752,N343NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,6/14/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14641,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1766,N344NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,6/27/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14642,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1774,N345NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,7/8/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14643,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1789,N375NC,O,Y,157.0,airbus,6941,A320-212-PSGR,36952.0,6/10/2002 12:00:00 AM,19790.0,DL,large,airbus A320-212-PSGR
14644,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1796,N346NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,8/28/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14645,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1800,N347NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,8/29/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14646,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1810,N348NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,9/23/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14647,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1812,N376NW,O,Y,157.0,airbus,6941,A320-212-PSGR,36952.0,7/11/2002 12:00:00 AM,19790.0,DL,large,airbus A320-212-PSGR
14648,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1815,N349NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,9/25/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14649,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1820,N351NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,10/10/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14650,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1824,N352NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,10/22/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14651,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1828,N353NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,10/25/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14652,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1833,N354NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,11/7/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14653,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1839,N355NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,11/14/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14654,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,1875,N357NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,12/19/2002 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14655,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,29630,N3768,O,Y,160.0,boeing,6141,737-832-PSGR,42132.0,1/24/2002 12:00:00 AM,19790.0,DL,large,boeing 737-832-PSGR
14656,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,29631,N37700,O,Y,160.0,boeing,6141,737-832-PSGR,42132.0,2/25/2002 12:00:00 AM,19790.0,DL,large,boeing 737-832-PSGR
14657,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,29632,N3771K,O,Y,160.0,boeing,6141,737-832-PSGR,42132.0,4/4/2002 12:00:00 AM,19790.0,DL,large,boeing 737-832-PSGR
14658,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,29716,N843MH,O,Y,246.0,boeing,6241,767-432ER-PSGR,88120.0,2/1/2002 12:00:00 AM,19790.0,DL,large,boeing 767-432ER-PSGR
14659,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,29717,N844MH,O,Y,246.0,boeing,6241,767-432ER-PSGR,88120.0,3/12/2002 12:00:00 AM,19790.0,DL,large,boeing 767-432ER-PSGR
14660,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,29719,N845MH,O,Y,246.0,boeing,6241,767-432ER-PSGR,88120.0,4/15/2002 12:00:00 AM,19790.0,DL,large,boeing 767-432ER-PSGR
14661,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,30822,N3769L,O,Y,160.0,boeing,6141,737-832-PSGR,42132.0,1/31/2002 12:00:00 AM,19790.0,DL,large,boeing 737-832-PSGR
14662,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32981,N582NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,8/16/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14663,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32982,N581NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,8/16/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14664,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32983,N583NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,9/20/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14665,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32984,N584NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,10/15/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14666,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32985,N585NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,11/1/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14667,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32986,N587NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,12/17/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14668,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,32987,N586NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,11/21/2002 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14669,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,33002,N676NW,b,N,376.0,boeing,8191,747-451-PSGR,121321.0,4/18/2002 12:00:00 AM,19790.0,DL,large,boeing 747-451-PSGR
14670,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,33391,N555NW,O,Y,199.0,boeing,6221,757-251-PSGR,50500.0,4/25/2002 12:00:00 AM,19790.0,DL,large,boeing 757-251-PSGR
14671,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,33392,N556NW,O,Y,199.0,boeing,6221,757-251-PSGR,50500.0,5/17/2002 12:00:00 AM,19790.0,DL,large,boeing 757-251-PSGR
14672,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,33393,N557NW,O,Y,199.0,boeing,6221,757-251-PSGR,50500.0,7/15/2002 12:00:00 AM,19790.0,DL,large,boeing 757-251-PSGR
14673,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55034,N974AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,3/3/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14674,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55035,N975AT,a,N,110.0,boeing,6081,717-200-PSGR,29600.0,1/8/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14675,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55036,N977AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,10/28/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14676,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55037,N978AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,11/7/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14677,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55038,N979AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,11/14/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14678,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55039,N980AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,7/17/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14679,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55040,N981AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,11/26/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14680,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55041,N982AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,7/24/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14681,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55042,N717JL,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,6/17/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14682,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55136,N992AT,a,N,110.0,boeing,6081,717-200-PSGR,29600.0,12/30/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14683,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55138,N994AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,11/29/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14684,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55139,N995AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,12/30/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14685,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55140,N996AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,8/6/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14686,2022,DL,Delta Air Lines Inc.,2002.0,Delta Air Lines Inc.,55141,N997AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,6/10/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14687,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,0524,N801NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,8/28/2003 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14688,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,0533,N802NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,7/8/2003 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14689,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,0542,N803NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,9/16/2003 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14690,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,0549,N804NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,9/26/2003 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14691,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,0552,N805NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,10/31/2003 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14692,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,1897,N358NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,3/18/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14693,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,1923,N359NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,2/26/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14694,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,1959,N360NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,5/8/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14695,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,1976,N361NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,5/21/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14696,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,1982,N362NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,6/5/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14697,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2002,N364NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,6/27/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14698,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2013,N365NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,8/5/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14699,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2026,N366NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,9/4/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14700,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2039,N368NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,10/9/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14701,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2047,N369NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,11/7/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14702,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2082,N377NW,O,Y,157.0,airbus,6941,A320-211-PSGR,36652.0,11/20/2003 12:00:00 AM,19790.0,DL,large,airbus A320-211-PSGR
14703,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2087,N370NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,12/9/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14704,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2092,N378NW,O,Y,157.0,airbus,6941,A320-211-PSGR,36652.0,12/18/2003 12:00:00 AM,19790.0,DL,large,airbus A320-211-PSGR
14705,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,2095,N371NB,O,Y,132.0,airbus,6981,A319-114-PSGR,35490.0,12/12/2003 12:00:00 AM,19790.0,DL,large,airbus A319-114-PSGR
14706,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32988,N588NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,2/3/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14707,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32989,N589NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,3/3/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14708,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32990,N590NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,3/31/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14709,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32991,N591NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,6/30/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14710,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32992,N592NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,6/30/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14711,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32993,N593NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,7/29/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14712,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32994,N594NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,8/22/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14713,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32995,N595NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,9/19/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14714,2022,DL,Delta Air Lines Inc.,2003.0,Delta Air Lines Inc.,32996,N596NW,O,Y,234.0,boeing,6231,757-351-PSGR,60990.0,10/21/2003 12:00:00 AM,19790.0,DL,large,boeing 757-351-PSGR
14715,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0578,N806NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,3/19/2004 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14716,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0588,N807NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,6/4/2004 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14717,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0591,N808NW,O,Y,293.0,airbus,6871,A330-323-PSGR,97248.0,4/30/2004 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14718,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0609,N851NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,7/21/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14719,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0614,N852NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,8/23/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14720,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0618,N853NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,9/15/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14721,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0620,N854NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,9/23/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14722,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0621,N855NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,10/7/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14723,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0631,N856NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,10/25/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14724,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,0633,N857NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,11/16/2004 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14725,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,33959,N819DX,O,Y,193.0,boeing,6221,757-26D-PSGR,50500.0,4/20/2015 12:00:00 AM,19790.0,DL,large,boeing 757-26D-PSGR
14726,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,33960,N820DX,O,Y,193.0,boeing,6221,757-26D-PSGR,49900.0,5/19/2015 12:00:00 AM,19790.0,DL,large,boeing 757-26D-PSGR
14727,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,33961,N821DX,O,Y,193.0,boeing,6221,757-26D-PSGR,50500.0,6/29/2015 12:00:00 AM,19790.0,DL,large,boeing 757-26D-PSGR
14728,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,55043,N891AT,a,N,110.0,boeing,6081,717-200-PSGR,29600.0,12/23/2013 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14729,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,55044,N892AT,a,N,110.0,boeing,6081,717-200-PSGR,29600.0,1/27/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14730,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,55045,N893AT,b,Y,110.0,boeing,6081,717-200-PSGR,29600.0,3/6/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14731,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,55046,N894AT,b,N,110.0,boeing,6081,717-200-PSGR,29600.0,2/13/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14732,2022,DL,Delta Air Lines Inc.,2004.0,Delta Air Lines Inc.,55047,N895AT,b,N,110.0,boeing,6081,717-200-PSGR,29600.0,2/7/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14733,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,0663,N809NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,5/13/2005 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14734,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,0674,N810NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,6/21/2005 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14735,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,0690,N811NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,9/12/2005 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14736,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,33966,N822DX,O,Y,193.0,boeing,6221,757-26D-PSGR,50500.0,12/29/2015 12:00:00 AM,19790.0,DL,large,boeing 757-26D-PSGR
14737,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,33967,N823DX,O,Y,193.0,boeing,6221,757-26D-PSGR,50500.0,4/2/2015 12:00:00 AM,19790.0,DL,large,boeing 757-26D-PSGR
14738,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,55048,N896AT,b,Y,110.0,boeing,6081,717-200-PSGR,29600.0,2/21/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14739,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,55049,N899AT,b,N,110.0,boeing,6081,717-200-PSGR,29600.0,9/30/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14740,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,55050,N922AT,b,N,110.0,boeing,6081,717-200-PSGR,29600.0,11/18/2014 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14741,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,55051,N923AT,b,Y,110.0,boeing,6081,717-200-PSGR,29600.0,2/3/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14742,2022,DL,Delta Air Lines Inc.,2005.0,Delta Air Lines Inc.,55052,N983AT,b,Y,110.0,boeing,6081,717-200-PSGR,29600.0,4/21/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14743,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0718,N858NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,1/24/2006 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14744,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0722,N859NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,2/8/2006 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14745,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0778,N860NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,9/21/2006 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14746,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0784,N812NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,10/26/2006 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14747,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0796,N861NW,O,Y,234.0,airbus,6961,A330-223-PSGR,83300.0,11/9/2006 12:00:00 AM,19790.0,DL,large,airbus A330-223-PSGR
14748,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0799,N813NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,12/20/2006 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14749,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,0806,N814NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,1/17/2007 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14750,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,55098,N938AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,1/13/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14751,2022,DL,Delta Air Lines Inc.,2006.0,Delta Air Lines Inc.,55099,N939AT,a,Y,110.0,boeing,6081,717-200-PSGR,29600.0,5/12/2015 12:00:00 AM,19790.0,DL,large,boeing 717-200-PSGR
14752,2022,DL,Delta Air Lines Inc.,2007.0,Delta Air Lines Inc.,0817,N815NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,2/22/2007 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14753,2022,DL,Delta Air Lines Inc.,2007.0,Delta Air Lines Inc.,0827,N816NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,4/4/2007 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14754,2022,DL,Delta Air Lines Inc.,2007.0,Delta Air Lines Inc.,0857,N818NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,8/1/2007 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14755,2022,DL,Delta Air Lines Inc.,2007.0,Delta Air Lines Inc.,0859,N820NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,9/13/2007 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
